			R1			R2			R3			R4			R5			R6
124			0			4611686018427387904			2199023255552			2147483648			16777216			1048576			
125			0			4611686018427387904			2199023255552			2147483648			33554432			1048576			
126			0			-9223372036854775808			4398046511104			2147483648			33554432			2097152			
127			0			-9223372036854775808			4398046511104			2147483648			33554432			2097152			
128			0			0			4398046511104			4294967296			33554432			2097152			
129			0			0			8796093022208			4294967296			33554432			2097152			
130			0			0			8796093022208			4294967296			67108864			2097152			
131			0			0			8796093022208			4294967296			67108864			2097152			
132			0			0			17592186044416			8589934592			67108864			4194304			
133			0			0			17592186044416			8589934592			67108864			4194304			
134			0			0			17592186044416			8589934592			67108864			4194304			
135			0			0			35184372088832			8589934592			134217728			4194304			
136			0			0			35184372088832			17179869184			134217728			4194304			
137			0			0			35184372088832			17179869184			134217728			4194304			
138			0			0			70368744177664			17179869184			134217728			8388608			
139			0			0			70368744177664			17179869184			134217728			8388608			
140			0			0			70368744177664			34359738368			268435456			8388608			
141			0			0			140737488355328			34359738368			268435456			8388608			
142			0			0			140737488355328			34359738368			268435456			8388608			
143			0			0			140737488355328			34359738368			268435456			8388608			
144			0			0			281474976710656			68719476736			268435456			16777216			
145			0			0			281474976710656			68719476736			536870912			16777216			
146			0			0			281474976710656			68719476736			536870912			16777216			
147			0			0			562949953421312			68719476736			536870912			16777216			
148			0			0			562949953421312			137438953472			536870912			16777216			
149			0			0			562949953421312			137438953472			536870912			16777216			
150			0			0			1125899906842624			137438953472			1073741824			33554432			
151			0			0			1125899906842624			137438953472			1073741824			33554432			
152			0			0			1125899906842624			274877906944			1073741824			33554432			
153			0			0			2251799813685248			274877906944			1073741824			33554432			
154			0			0			2251799813685248			274877906944			1073741824			33554432			
155			0			0			2251799813685248			274877906944			2147483648			33554432			
156			0			0			4503599627370496			549755813888			2147483648			67108864			
157			0			0			4503599627370496			549755813888			2147483648			67108864			
158			0			0			4503599627370496			549755813888			2147483648			67108864			
159			0			0			9007199254740992			549755813888			2147483648			67108864			
160			0			0			9007199254740992			1099511627776			4294967296			67108864			
161			0			0			9007199254740992			1099511627776			4294967296			67108864			
162			0			0			18014398509481984			1099511627776			4294967296			134217728			
163			0			0			18014398509481984			1099511627776			4294967296			134217728			
164			0			0			18014398509481984			2199023255552			4294967296			134217728			
165			0			0			36028797018963968			2199023255552			8589934592			134217728			
166			0			0			36028797018963968			2199023255552			8589934592			134217728			
167			0			0			36028797018963968			2199023255552			8589934592			134217728			
168			0			0			72057594037927936			4398046511104			8589934592			268435456			
169			0			0			72057594037927936			4398046511104			8589934592			268435456			
170			0			0			72057594037927936			4398046511104			17179869184			268435456			
171			0			0			144115188075855872			4398046511104			17179869184			268435456			
172			0			0			144115188075855872			8796093022208			17179869184			268435456			
173			0			0			144115188075855872			8796093022208			17179869184			268435456			
174			0			0			288230376151711744			8796093022208			17179869184			536870912			
175			0			0			288230376151711744			8796093022208			34359738368			536870912			
176			0			0			288230376151711744			17592186044416			34359738368			536870912			
177			0			0			576460752303423488			17592186044416			34359738368			536870912			
178			0			0			576460752303423488			17592186044416			34359738368			536870912			
179			0			0			576460752303423488			17592186044416			34359738368			536870912			
180			0			0			1152921504606846976			35184372088832			68719476736			1073741824			
181			0			0			1152921504606846976			35184372088832			68719476736			1073741824			
182			0			0			1152921504606846976			35184372088832			68719476736			1073741824			
183			0			0			2305843009213693952			35184372088832			68719476736			1073741824			
184			0			0			2305843009213693952			70368744177664			68719476736			1073741824			
185			0			0			2305843009213693952			70368744177664			137438953472			1073741824			
186			0			0			4611686018427387904			70368744177664			137438953472			2147483648			
187			0			0			4611686018427387904			70368744177664			137438953472			2147483648			
188			0			0			4611686018427387904			140737488355328			137438953472			2147483648			
189			0			0			-9223372036854775808			140737488355328			137438953472			2147483648			
190			0			0			-9223372036854775808			140737488355328			274877906944			2147483648			
191			0			0			-9223372036854775808			140737488355328			274877906944			2147483648			
192			0			0			0			281474976710656			274877906944			4294967296			
193			0			0			0			281474976710656			274877906944			4294967296			
194			0			0			0			281474976710656			274877906944			4294967296			
195			0			0			0			281474976710656			549755813888			4294967296			
196			0			0			0			562949953421312			549755813888			4294967296			
197			0			0			0			562949953421312			549755813888			4294967296			
198			0			0			0			562949953421312			549755813888			8589934592			
199			0			0			0			562949953421312			549755813888			8589934592			
200			0			0			0			1125899906842624			1099511627776			8589934592			
201			0			0			0			1125899906842624			1099511627776			8589934592			
202			0			0			0			1125899906842624			1099511627776			8589934592			
203			0			0			0			1125899906842624			1099511627776			8589934592			
204			0			0			0			2251799813685248			1099511627776			17179869184			
205			0			0			0			2251799813685248			2199023255552			17179869184			
206			0			0			0			2251799813685248			2199023255552			17179869184			
207			0			0			0			2251799813685248			2199023255552			17179869184			
208			0			0			0			4503599627370496			2199023255552			17179869184			
209			0			0			0			4503599627370496			2199023255552			17179869184			
210			0			0			0			4503599627370496			4398046511104			34359738368			
211			0			0			0			4503599627370496			4398046511104			34359738368			
212			0			0			0			9007199254740992			4398046511104			34359738368			
213			0			0			0			9007199254740992			4398046511104			34359738368			
214			0			0			0			9007199254740992			4398046511104			34359738368			
215			0			0			0			9007199254740992			8796093022208			34359738368			
216			0			0			0			18014398509481984			8796093022208			68719476736			
217			0			0			0			18014398509481984			8796093022208			68719476736			
218			0			0			0			18014398509481984			8796093022208			68719476736			
219			0			0			0			18014398509481984			8796093022208			68719476736			
220			0			0			0			36028797018963968			17592186044416			68719476736			
221			0			0			0			36028797018963968			17592186044416			68719476736			
222			0			0			0			36028797018963968			17592186044416			137438953472			
223			0			0			0			36028797018963968			17592186044416			137438953472			
224			0			0			0			72057594037927936			17592186044416			137438953472			
225			0			0			0			72057594037927936			35184372088832			137438953472			
226			0			0			0			72057594037927936			35184372088832			137438953472			
227			0			0			0			72057594037927936			35184372088832			137438953472			
228			0			0			0			144115188075855872			35184372088832			274877906944			
229			0			0			0			144115188075855872			35184372088832			274877906944			
230			0			0			0			144115188075855872			70368744177664			274877906944			
231			0			0			0			144115188075855872			70368744177664			274877906944			
232			0			0			0			288230376151711744			70368744177664			274877906944			
233			0			0			0			288230376151711744			70368744177664			274877906944			
234			0			0			0			288230376151711744			70368744177664			549755813888			
235			0			0			0			288230376151711744			140737488355328			549755813888			
236			0			0			0			576460752303423488			140737488355328			549755813888			
237			0			0			0			576460752303423488			140737488355328			549755813888			
238			0			0			0			576460752303423488			140737488355328			549755813888			
239			0			0			0			576460752303423488			140737488355328			549755813888			
240			0			0			0			1152921504606846976			281474976710656			1099511627776			
241			0			0			0			1152921504606846976			281474976710656			1099511627776			
242			0			0			0			1152921504606846976			281474976710656			1099511627776			
243			0			0			0			1152921504606846976			281474976710656			1099511627776			
244			0			0			0			2305843009213693952			281474976710656			1099511627776			
245			0			0			0			2305843009213693952			562949953421312			1099511627776			
246			0			0			0			2305843009213693952			562949953421312			2199023255552			
247			0			0			0			2305843009213693952			562949953421312			2199023255552			
248			0			0			0			4611686018427387904			562949953421312			2199023255552			
249			0			0			0			4611686018427387904			562949953421312			2199023255552			
250			0			0			0			4611686018427387904			1125899906842624			2199023255552			
251			0			0			0			4611686018427387904			1125899906842624			2199023255552			
252			0			0			0			-9223372036854775808			1125899906842624			4398046511104			
253			0			0			0			-9223372036854775808			1125899906842624			4398046511104			
254			0			0			0			-9223372036854775808			1125899906842624			4398046511104			
255			0			0			0			-9223372036854775808			2251799813685248			4398046511104			
256			0			0			0			0			2251799813685248			4398046511104			
257			0			0			0			0			2251799813685248			4398046511104			
258			0			0			0			0			2251799813685248			8796093022208			
259			0			0			0			0			2251799813685248			8796093022208			
260			0			0			0			0			4503599627370496			8796093022208			
261			0			0			0			0			4503599627370496			8796093022208			
262			0			0			0			0			4503599627370496			8796093022208			
263			0			0			0			0			4503599627370496			8796093022208			
264			0			0			0			0			4503599627370496			17592186044416			
265			0			0			0			0			9007199254740992			17592186044416			
266			0			0			0			0			9007199254740992			17592186044416			
267			0			0			0			0			9007199254740992			17592186044416			
268			0			0			0			0			9007199254740992			17592186044416			
269			0			0			0			0			9007199254740992			17592186044416			
270			0			0			0			0			18014398509481984			35184372088832			
271			0			0			0			0			18014398509481984			35184372088832			
272			0			0			0			0			18014398509481984			35184372088832			
273			0			0			0			0			18014398509481984			35184372088832			
274			0			0			0			0			18014398509481984			35184372088832			
275			0			0			0			0			36028797018963968			35184372088832			
276			0			0			0			0			36028797018963968			70368744177664			
277			0			0			0			0			36028797018963968			70368744177664			
278			0			0			0			0			36028797018963968			70368744177664			
279			0			0			0			0			36028797018963968			70368744177664			
280			0			0			0			0			72057594037927936			70368744177664			
281			0			0			0			0			72057594037927936			70368744177664			
282			0			0			0			0			72057594037927936			140737488355328			
283			0			0			0			0			72057594037927936			140737488355328			
284			0			0			0			0			72057594037927936			140737488355328			
285			0			0			0			0			144115188075855872			140737488355328			
286			0			0			0			0			144115188075855872			140737488355328			
287			0			0			0			0			144115188075855872			140737488355328			
288			0			0			0			0			144115188075855872			281474976710656			
289			0			0			0			0			144115188075855872			281474976710656			
290			0			0			0			0			288230376151711744			281474976710656			
291			0			0			0			0			288230376151711744			281474976710656			
292			0			0			0			0			288230376151711744			281474976710656			
293			0			0			0			0			288230376151711744			281474976710656			
294			0			0			0			0			288230376151711744			562949953421312			
295			0			0			0			0			576460752303423488			562949953421312			
296			0			0			0			0			576460752303423488			562949953421312			
297			0			0			0			0			576460752303423488			562949953421312			
298			0			0			0			0			576460752303423488			562949953421312			
299			0			0			0			0			576460752303423488			562949953421312			
300			0			0			0			0			1152921504606846976			1125899906842624			
301			0			0			0			0			1152921504606846976			1125899906842624			
302			0			0			0			0			1152921504606846976			1125899906842624			
303			0			0			0			0			1152921504606846976			1125899906842624			
304			0			0			0			0			1152921504606846976			1125899906842624			
305			0			0			0			0			2305843009213693952			1125899906842624			
306			0			0			0			0			2305843009213693952			2251799813685248			
307			0			0			0			0			2305843009213693952			2251799813685248			
308			0			0			0			0			2305843009213693952			2251799813685248			
309			0			0			0			0			2305843009213693952			2251799813685248			
310			0			0			0			0			4611686018427387904			2251799813685248			
311			0			0			0			0			4611686018427387904			2251799813685248			
312			0			0			0			0			4611686018427387904			4503599627370496			
313			0			0			0			0			4611686018427387904			4503599627370496			
314			0			0			0			0			4611686018427387904			4503599627370496			
315			0			0			0			0			-9223372036854775808			4503599627370496			
316			0			0			0			0			-9223372036854775808			4503599627370496			
317			0			0			0			0			-9223372036854775808			4503599627370496			
318			0			0			0			0			-9223372036854775808			9007199254740992			
319			0			0			0			0			-9223372036854775808			9007199254740992			
320			0			0			0			0			0			9007199254740992			
321			0			0			0			0			0			9007199254740992			
322			0			0			0			0			0			9007199254740992			
323			0			0			0			0			0			9007199254740992			
324			0			0			0			0			0			18014398509481984			
325			0			0			0			0			0			18014398509481984			
326			0			0			0			0			0			18014398509481984			
327			0			0			0			0			0			18014398509481984			
328			0			0			0			0			0			18014398509481984			
329			0			0			0			0			0			18014398509481984			
330			0			0			0			0			0			36028797018963968			
331			0			0			0			0			0			36028797018963968			
332			0			0			0			0			0			36028797018963968			
333			0			0			0			0			0			36028797018963968			
334			0			0			0			0			0			36028797018963968			
335			0			0			0			0			0			36028797018963968			
336			0			0			0			0			0			72057594037927936			
337			0			0			0			0			0			72057594037927936			
338			0			0			0			0			0			72057594037927936			
339			0			0			0			0			0			72057594037927936			
340			0			0			0			0			0			72057594037927936			
341			0			0			0			0			0			72057594037927936			
342			0			0			0			0			0			144115188075855872			
343			0			0			0			0			0			144115188075855872			
344			0			0			0			0			0			144115188075855872			
345			0			0			0			0			0			144115188075855872			
346			0			0			0			0			0			144115188075855872			
347			0			0			0			0			0			144115188075855872			
348			0			0			0			0			0			288230376151711744			
349			0			0			0			0			0			288230376151711744			
350			0			0			0			0			0			288230376151711744			
351			0			0			0			0			0			288230376151711744			
352			0			0			0			0			0			288230376151711744			
353			0			0			0			0			0			288230376151711744			
354			0			0			0			0			0			576460752303423488			
355			0			0			0			0			0			576460752303423488			
356			0			0			0			0			0			576460752303423488			
357			0			0			0			0			0			576460752303423488			
358			0			0			0			0			0			576460752303423488			
359			0			0			0			0			0			576460752303423488			
360			0			0			0			0			0			1152921504606846976			
361			0			0			0			0			0			1152921504606846976			
362			0			0			0			0			0			1152921504606846976			
363			0			0			0			0			0			1152921504606846976			
364			0			0			0			0			0			1152921504606846976			
365			0			0			0			0			0			1152921504606846976			
366			0			0			0			0			0			2305843009213693952			
367			0			0			0			0			0			2305843009213693952			
368			0			0			0			0			0			2305843009213693952			
369			0			0			0			0			0			2305843009213693952			
370			0			0			0			0			0			2305843009213693952			
371			0			0			0			0			0			2305843009213693952			
372			0			0			0			0			0			4611686018427387904			
373			0			0			0			0			0			4611686018427387904			
374			0			0			0			0			0			4611686018427387904			
375			0			0			0			0			0			4611686018427387904			
376			0			0			0			0			0			4611686018427387904			
377			0			0			0			0			0			4611686018427387904			
378			0			0			0			0			0			-9223372036854775808			
379			0			0			0			0			0			-9223372036854775808			
380			0			0			0			0			0			-9223372036854775808			
381			0			0			0			0			0			-9223372036854775808			
382			0			0			0			0			0			-9223372036854775808			
383			0			0			0			0			0			-9223372036854775808			
384			0			0			0			0			0			0			
385			0			0			0			0			0			0			
386			0			0			0			0			0			0			
387			0			0			0			0			0			0			
388			0			0			0			0			0			0			
389			0			0			0			0			0			0			
390			0			0			0			0			0			0			
391			0			0			0			0			0			0			
392			0			0			0			0			0			0			
393			0			0			0			0			0			0			
394			0			0			0			0			0			0			
395			0			0			0			0			0			0			
396			0			0			0			0			0			0			
397			0			0			0			0			0			0			
398			0			0			0			0			0			0			
399			0			0			0			0			0			0			
400			0			0			0			0			0			0			
401			0			0			0			0			0			0			
402			0			0			0			0			0			0			
403			0			0			0			0			0			0			
404			0			0			0			0			0			0			
405			0			0			0			0			0			0			
406			0			0			0			0			0			0			
407			0			0			0			0			0			0			
408			0			0			0			0			0			0			
409			0			0			0			0			0			0			
410			0			0			0			0			0			0			
411			0			0			0			0			0			0			
412			0			0			0			0			0			0			
413			0			0			0			0			0			0			
414			0			0			0			0			0			0			
415			0			0			0			0			0			0			
416			0			0			0			0			0			0			
417			0			0			0			0			0			0			
418			0			0			0			0			0			0			
419			0			0			0			0			0			0			
420			0			0			0			0			0			0			
421			0			0			0			0			0			0			
422			0			0			0			0			0			0			
423			0			0			0			0			0			0			
424			0			0			0			0			0			0			
425			0			0			0			0			0			0			
426			0			0			0			0			0			0			
427			0			0			0			0			0			0			
428			0			0			0			0			0			0			
429			0			0			0			0			0			0			
430			0			0			0			0			0			0			
431			0			0			0			0			0			0			
432			0			0			0			0			0			0			
433			0			0			0			0			0			0			
434			0			0			0			0			0			0			
435			0			0			0			0			0			0			
436			0			0			0			0			0			0			
437			0			0			0			0			0			0			
438			0			0			0			0			0			0			
439			0			0			0			0			0			0			
440			0			0			0			0			0			0			
441			0			0			0			0			0			0			
442			0			0			0			0			0			0			
443			0			0			0			0			0			0			
444			0			0			0			0			0			0			
445			0			0			0			0			0			0			
446			0			0			0			0			0			0			
447			0			0			0			0			0			0			
448			0			0			0			0			0			0			
449			0			0			0			0			0			0			
450			0			0			0			0			0			0			
451			0			0			0			0			0			0			
452			0			0			0			0			0			0			
453			0			0			0			0			0			0			
454			0			0			0			0			0			0			
455			0			0			0			0			0			0			
456			0			0			0			0			0			0			
457			0			0			0			0			0			0			
458			0			0			0			0			0			0			
459			0			0			0			0			0			0			
460			0			0			0			0			0			0			
461			0			0			0			0			0			0			
462			0			0			0			0			0			0			
463			0			0			0			0			0			0			
464			0			0			0			0			0			0			
465			0			0			0			0			0			0			
466			0			0			0			0			0			0			
467			0			0			0			0			0			0			
468			0			0			0			0			0			0			
469			0			0			0			0			0			0			
470			0			0			0			0			0			0			
471			0			0			0			0			0			0			
472			0			0			0			0			0			0			
473			0			0			0			0			0			0			
474			0			0			0			0			0			0			
475			0			0			0			0			0			0			
476			0			0			0			0			0			0			
477			0			0			0			0			0			0			
478			0			0			0			0			0			0			
479			0			0			0			0			0			0			
480			0			0			0			0			0			0			
481			0			0			0			0			0			0			
482			0			0			0			0			0			0			
483			0			0			0			0			0			0			
484			0			0			0			0			0			0			
485			0			0			0			0			0			0			
486			0			0			0			0			0			0			
487			0			0			0			0			0			0			
488			0			0			0			0			0			0			
489			0			0			0			0			0			0			
490			0			0			0			0			0			0			
491			0			0			0			0			0			0			
492			0			0			0			0			0			0			
493			0			0			0			0			0			0			
494			0			0			0			0			0			0			
495			0			0			0			0			0			0			
496			0			0			0			0			0			0			
497			0			0			0			0			0			0			
498			0			0			0			0			0			0			
499			0			0			0			0			0			0			
500			0			0			0			0			0			0			
